,Headline,Date
30,  Zee sees large block deal amid reports of Invesco dumping 5.6% stake; shares trade flat,2023-04-17 11:07:00
31,"  Asia set for outperformance; India to benefit from strong balance sheets, supply-side reforms: Morgan Stanley",2023-04-17 10:24:00
32,  Brightcom shares tank 5% after Sebi slaps show-cause notice over accounting fraud,2023-04-17 13:59:00
33,  Adani Green Energy rises on 49% jump in capacity in FY23,2023-04-17 10:01:00
34,"  For Infosys and TCS, the COVID boom is ending without profit margin repair",2023-04-17 09:40:00
35,"  Tech Mahindra down 7%, Citi downgrades stock to 'sell' and cuts target price",2023-04-17 10:05:00
36,"  RBI surprised with a pause and Nifty has gone up, but will the rally go on?",2023-04-17 09:56:00
37,  Infosys disappoints Street. Find out what brokerages feel about the stock after Q4,2023-04-17 10:59:00
38,  Make the most of 2023 to stay invested for the long term,2023-04-17 08:49:00
39,"  HDFC Bank Q4 profit rises 21%, here's what brokerages have to say about the stock",2023-04-17 10:09:00
40,  Top 10 trading ideas for next 3-4 weeks as bulls look charged up for third straight week,2023-04-17 08:40:00
41,  Market LIVE: Infosys Q4 misses on all counts; Downgrades pour in; Strong NII growth for HDFC Bank,2023-04-17 08:24:00
42,"  Interview | Profit booking in Minda Corp likely, Orient Electric can be a contra bet, says Rajesh Palviya of Axis Securities",2023-04-17 07:48:00
43,  Stock Market Today: Top 10 things to know before the market opens,2023-04-17 07:46:00
44,"  Closing Bell: Nifty at 17,700, Sensex down 520 pts; IT worst hit, PSU banks rally",2023-04-17 16:19:00
45,"  Momentum likely to persist until Nifty reaches 18,000 mark; pick these 3 stock ideas for up to 14% return",2023-04-17 07:22:00
46,"  Buzzing Stocks: Infosys, HDFC Bank, Tata Motors, Zydus and others in news today",2023-04-17 07:59:00
47,"  Daily Voice | Don't expect sharp market correction as Nifty EPS likely to grow at 12% in FY24, says Varun Lohchab of HDFC Securities",2023-04-17 07:11:00
48,"  Trade Spotlight | What's your strategy for Welspun India, Graphite India, Eicher Motors today",2023-04-17 07:02:00
49,  Hot Stocks | Why should you bet on Welspun Corp and KEC International for short term?,2023-04-17 06:57:00
50,  Commodity Futures | A rising wedge breakdown suggests correction in prices of Gold,2023-04-17 06:47:00
51,"  Oil holds above $80/bbl on OPEC+ cuts, traders eye China recovery",2023-04-17 06:42:00
52,  Cash Market | A high probability trade in TVS Motor,2023-04-17 06:35:00
53,  Currency Options | A low-risk and high-probability options strategy in currency pair USDINR,2023-04-17 06:34:00
54,  Cash Market | Axis Bank is breaking out of an intermediate-term inverse Head and Shoulders pattern,2023-04-17 06:32:00
55,  Options Trade | A non-directional options strategy in Tech Mahindra,2023-04-17 06:31:00
56,  Cash Market | Welcorp: Symmetrical Triangle breakout in Welspun Corp,2023-04-17 06:25:00
57,"  Asia stocks brace for updates on earnings, China economy",2023-04-17 09:25:00
58,  Trade setup for today: Top 15 things to know before the opening bell,2023-04-17 08:46:00
59,"  Seven of India Inc top-10 add Rs 67,859 cr to market value, ICICI Bank, HDFC Bank lead",2023-04-17 06:44:00
60,Global markets: US stocks up ahead of major earnings,2023-04-18 02:31:00
61,Infosys woes spark selloff in stocks of tech firms,2023-04-18 00:21:00
62,ChatGPT can predict stock market moves,2023-04-17 22:05:00
63,LVMH gets bumper demand for its first bond sale since 2020,2023-04-17 21:39:00
64,"OFI Global China Fund sells entire stake in ZEEL for ₹1,004 cr via block deal",2023-04-17 20:38:00
65,"Not Big 3 firms, but Yes Bank becomes first to record over 50 lakh shareholders",2023-04-17 18:53:00
66,"Nifty IT hits fresh 1-year low, all shares in red. Which stocks to buy/sell?",2023-04-17 17:03:00
67,"Markets halt 9-days gaining spree; IT stocks worst hit post weak TCS, Infosys Q4",2023-04-17 16:35:00
68,"Bharti Airtel shares a long-term 'Buy', analysts bullish ahead of Q4",2023-04-17 15:57:00
69,"Why Sensex, Nifty fell today after 9 days of rally - explained",2023-04-17 17:45:00
70,Zomato shares can deliver up to 30% return. Should you buy ahead of Q4 results?,2023-04-17 14:44:00
71,"Rekha Jhunjhunwala enters multibagger Ashish Kacholia, Mukul Agrawal stock in Q4",2023-04-17 14:15:00
72,Four stocks that could be a risky investment,2023-04-17 13:55:00
73,Tata company to consider interim dividend. Board meeting fixed on 27th April,2023-04-17 16:27:00
74,Brightcom shares hit 5% lower circuit after Sebi's showcause notice,2023-04-17 13:29:00
75,Vijay Kedia buys stake in this small-cap stock. Share jumps 14%,2023-04-17 12:37:00
76,ITC shares hit 52-week high ahead of Q4 results; can the rally continue?,2023-04-17 12:07:00
77,Why Nifty Bank is surging despite sell off in Sensex and Nifty — explained,2023-04-17 12:27:00
78,"Infosys shares fall 11% post Q4 results. Should you buy, sell or hold?",2023-04-17 12:03:00
79,Market Open: Rupee falls 12 paise to 81.97 against US dollar,2023-04-17 10:06:00
80,HDFC Bank shares fall 2% after Q4 profit misses estimates. Time to buy?,2023-04-17 15:28:00
81,"Infosys stock hits new 52-week low, ends at ₹1,259 on NSE down over 9%",2023-04-17 19:07:00
82,Global markets: SGX Nifty to US dollar — key triggers for Indian stock mkt today,2023-04-17 07:53:00
83,"Stocks to Watch: Infosys, HDFC Bank, Reliance, Tata Motors, Vodafone Idea",2023-04-17 07:24:00
84,Buy or sell: Vaishali Parekh recommends three stocks to buy today — April 17,2023-04-17 06:59:00
85,Day trading guide for today: 4 stocks to buy or sell on Monday — 17th April,2023-04-17 12:29:00
86,Infosys to open with deep cuts as ADR down 10% after poor Q4,2023-04-17 08:26:00
87,"Aditya Birla MF, Plutus Wealth pick stake in this NBFC stock via block deal",2023-04-17 21:44:00
88,Q4 results: Angel One profit rises 31% YoY to Rs 267 cr; TV18 Broadcast's net tanks 76%,2023-04-17 21:24:00
89,Market Trading Guide: Bank of Baroda among top stock recommendations for Tuesday,2023-04-17 20:04:00
90,"Invesco Global exits ZEEL after Rs 1,004 crore-stake sale via block deal",2023-04-17 21:03:00
91,Ahead of Market: 10 things that will decide D-Street action on Tuesday,2023-04-17 20:25:00
92,Angel One declares final dividend of Rs 4 per share for FY23,2023-04-17 20:19:00
93,Exhicon Events Media Solutions listed on BSE SME platform,2023-04-17 19:40:00
94,Sebi comes out with dispute resolution mechanism for Limited Purpose Clearing Corporation,2023-04-17 19:22:00
95,"S&P 500 opens flat as investors focus on earnings, Fed cues",2023-04-17 19:15:00
96,These 6 stocks saw a cut in holding by over 15 MF schemes in March '23,2023-04-17 19:25:00
97,These 4 IT stocks slip to a new 52-week low; do you own any?,2023-04-17 18:11:00
98,NSE warns investors against illegal 'dabba' trading,2023-04-17 17:49:00
99,Tech View: Nifty charts indicate more pain ahead. What should traders do on Tuesday,2023-04-17 17:19:00
100,"Bank of Baroda, ICICI Bank to consider fundraising this week via debt instruments",2023-04-17 16:12:00
101,"Wholesome meal at a deal! Motilal initiates coverage on Zomato, sees 30% upside",2023-04-17 16:07:00
102,How equity investors can navigate market volatility via diversified asset allocation,2023-04-17 16:01:00
103,"Sensex snaps 9-day winning run, drops 520 points; Nifty near 17,700; Infosys tanks 9%, HDFC twins 2%",2023-04-17 16:00:00
104,"Dalal Street's 9-day bull run halts as IT stocks, HDFC twins play spoiler",2023-04-17 16:01:00
105,"Muthoot Finance, Dhampur Sugar Mills to trade ex-dividend on Tuesday",2023-04-17 15:55:00
106,8 high-momentum stocks trading below their 5-year average P/E ratio,2023-04-17 15:18:00
107,Ashish Kacholia boosts stake in Faze Three; Sunil Singhania's Abakkus eyes new smallcap,2023-04-17 14:47:00
108,European shares rise ahead of more big U.S. bank earnings,2023-04-17 14:09:00
109,Precision Camshafts shares jump 15% after Vijay Kedia picks up 10 lakh shares,2023-04-17 14:09:00
110,3 midcap banks with ‘strong buy’ and ‘buy’ recos have up to 49% upside potential,2023-04-17 13:29:00
111,Track Record: Infosys shares log worst single-day loss since 2019,2023-04-17 13:27:00
112,Stock picks of the week : 4 stocks with consistent score improvement and upside potential of up to 42%,2023-04-17 13:12:00
113,"Infosys earnings shocker wipes off Rs 73,000 crore from company's market cap",2023-04-17 13:14:00
114,"Nikkei gains in longest rally in 9 months on boost from exporters, banks",2023-04-17 13:10:00
115,"ITC shares cross Rs 400 mark for first time, becomes top Nifty gainer in 1 year",2023-04-17 12:50:00
116,Momentum Pick: PVR’s current underperformance not full movie; wait for up to 40% potential upside,2023-04-17 12:38:00
117,Sectoral Spotlight: Multiple levers to drive domestic sugar sector growth; 4 stocks with decent return potential,2023-04-17 12:32:00
118,Brightcom shares hit 5% lower circuit after Sebi issues show-cause notice,2023-04-17 12:19:00
119,A long trade in bank stock with sideways option strategy for a software major,2023-04-17 12:14:00
120,A metal major and an export house for short-term swing trade with upside potential of up to 4-6 %,2023-04-17 11:59:00
121,Top Nifty50 stocks analysts suggest buying this week,2023-04-17 11:27:00
122,"Chart Check: Down over 20% from high, breakout from double bottom pattern makes this AMC stock an attractive buy",2023-04-17 11:09:00
123,IT stocks shed up to 12%. Are Infosys Q4 results solely to blame?,2023-04-17 16:14:00
124,HDFC Bank shares fall despite strong Q4 results; should you buy the stock?,2023-04-17 11:51:00
125,"Rs 23,000 crore-bet! Why are thematic funds popular among investors?",2023-04-17 10:34:00
126,"TCS, Infosys results signal subdued Q4 for IT pack: ET NOW decodes weak results for tech giants",2023-04-17 13:34:00
127,"Hot Stocks: Brokerages on HDFC Bank, Infosys post Q4 results and Bharti Airtel",2023-04-17 10:25:00
128,Sensex breaks longest winning run in 2 years! 6 factors behind crash,2023-04-17 16:00:00
129,"F&O Ban: Delta Corp, Balrampur Chini under ban for trade on Monday",2023-04-17 10:18:00
130,IndusInd Bank among 6 stocks that jumped above their 200 DMAs,2023-04-17 10:13:00
131,PMS Talk: Why Kshitiz Mahajan trusts I.N.D.I.A methodology to pick stocks for portfolio,2023-04-17 10:00:00
132,50 lakh shareholders! Yes Bank stock creates new record,2023-04-17 12:47:00
133,"Sensex plunges over 500 points, Nifty below 17,700; Infosys tanks 10%",2023-04-17 09:46:00
134,"Sensex crashes nearly 800 points on bloodbath in IT stocks; Nifty near 17,600",2023-04-17 09:45:00
