,Headline,Date
0,"Vodafone Idea's shareholders approve issuance of  ₹1,600 crore OCD to ATC","26 Feb 2023, 09:45 AM IST"
1,Bull vs bear: Will Nifty defend its bottom made on the budget day?,"26 Feb 2023, 07:16 AM IST"
2,"Nine of top 10 firms lose Rs 1.87 lakh cr in market valuation; HDFC Bank, RIL hit hard","Feb 26, 2023, 10:45 AM IST"
3,Nifty F&O Strategy: Go for Bidirectional Hedged Spread between 17400-17500,"Feb 26, 2023, 10:42 AM IST"
4,"Nine of top 10 firms lose Rs 1.87 lakh crore in market valuation; HDFC Bank, RIL hit hard","February 26, 2023 10:11 AM IST"
5,Daily Voice: This investment manager feels midcap IT could be outperforming sector this year as US recession fears ease,"February 26, 2023 09:06 AM IST"
6,Here are top 3 strategies to trade the edge of the range: Shubham Agarwal,"February 26, 2023 08:29 AM IST"
7,31 smallcaps fall 10-43% as markets fall 2.5% amid weak global cues,"February 26, 2023 08:29 AM IST"
8,Dalal Street Week Ahead: 10 key factors that will keep traders busy,"February 26, 2023 07:56 AM IST"
9,"Nine of top 10 firms lose Rs 1.87 trn in mcap; HDFC Bank, RIL hit hard","February 26, 2023, Sunday"
10,Sebi to control unsolicited fin market advise from social media influencers,"February 24, 2023, Friday"
11,"Sebi pitches change in rules for REITs, InvITs; sponsors to own some units","February 24, 2023, Friday"
12,Sri Lanka's body approves renewable energy projects of Adani group,"February 24, 2023, Friday"
13,Sebi likely to scrap small town-linked incentive for mutual funds,"February 24, 2023, Friday"
14,Indices post biggest weekly decline since June; Sensex falls 2.5%,"February 24, 2023, Friday"
15,A month after Hindenburg report: It's business as unusual for Adani Group,"February 24, 2023, Friday"
16,SpiceJet soars 15% as net profit jumps five-fold to Rs 107 crore in Q3,"February 24, 2023, Friday"
17,"Counting on RBI support, offshore investors build rupee crosses positions","February 24, 2023, Friday"
18,GAIL India rallies 5% in weak market; hits 8-month high on heavy volumes,"February 24, 2023, Friday"
19,NSE Indices launches country's first ever Nifty India Municipal Bond Index,"February 24, 2023, Friday"
20,"Olectra, in partnership with RIL, unveils hydrogen bus; stock zooms 20%","February 24, 2023, Friday"
21,Risks to the market rally are rising; oil stocks a good bet: Chris Wood,"February 24, 2023, Friday"
22,Mahindra CIE rallies 9% to hit 52-week high on positive demand outlook,"February 24, 2023, Friday"
23,How to trade Zee Entertainment as NCLT places it under insolvency process,"February 24, 2023, Friday"
24,LIC's investment in Adani Group stocks now stands close to cost: Report,"February 24, 2023, Friday"
25,PolicyBazaar hits over 5-month high; surges 30% thus far in February,"February 24, 2023, Friday"
26,Jindal Stainless (Hisar) fixes record date for merger with JSL; stock up 3%,"February 24, 2023, Friday"
27,Mahindra Lifespace tumbles 8% after MD & CEO tenders resignation,"February 24, 2023, Friday"
28,"Siemens scaling new heights on strong performance, govt's infra thrust","February 24, 2023, Friday"
