,Headline,Date
31,  IRB Infra surges 4% on strong toll collection in March,2023-04-11 18:12:00
32,  Shilpa Medicare shares surge 9% on USFDA final nod to psoriatic arthritis drug,2023-04-11 09:29:00
33,  Chart of the Day: Railway freight traffic growth changes to the normal track,2023-04-11 09:11:00
34,  Fewer demat account openings in FY23 as retail investor frenzy subsides,2023-04-11 09:09:00
35,  Asia stocks rise on hopes regional central banks hold steady on rates,2023-04-11 09:06:00
36,  LIVE: Reversing FII trend to sustain market's winning streak? | Opening Bell,2023-04-11 08:50:00
37,"  Market Live: Realty stocks on solid ground, time to buy? SBI, IRB Infra & Star Health in focus",2023-04-11 08:25:00
38,  Stock Market Today: Top 10 things to know before the market opens,2023-04-11 07:44:00
39,"  Buzzing Stocks: SBI, HDFC Bank, Bank of Baroda, Vedanta and others in news today",2023-04-11 08:34:00
40,"  Closing Bell: Nifty ends above 17,700, Sensex gains 311 pts; metal, auto, banks rally",2023-04-11 16:26:00
41,"  Trade Spotlight | Your strategy for Prestige Estates Projects, PFC and DLF today",2023-04-11 07:34:00
42,"  The fixed income party’s not over, only the venue has shifted",2023-04-11 07:29:00
43,"  Hot Stocks | Brigade Enterprises, Surya Roshni, Just Dial may fetch 10% return in short term",2023-04-11 06:45:00
44,  Cash Market | Multi-month breakout with rise in volume suggests further upside in Redington,2023-04-11 06:41:00
45,  Cash Market | Tata Chemicals breaks above falling trendline and also moves out of Bollinger Band squeeze,2023-04-11 06:39:00
46,  Options Trade | An earning-based non-directional options strategy in TCS,2023-04-11 06:38:00
47,  Commodity Futures | Bullish harami candlestick suggests a reversal in Zinc,2023-04-11 06:36:00
48,"  RBI signals possible extended pause in interest rates, but no imminent cut likely",2023-04-11 06:35:00
49,  Daily Voice | This fund manager explains why Zomato is a perfect play on new age tech segment & rising consumerism in India,2023-04-11 06:29:00
50,"  Oil inches up, weighing OPEC+ supply cuts against rate hike fears",2023-04-11 06:09:00
51,"  Wall Street ends mixed with inflation data, earnings on tap",2023-04-11 06:03:00
52,  Trade setup for today: Top 15 things to know before the opening bell,2023-04-11 08:41:00
53,Global markets: US stocks end mixed ahead of inflation data,2023-04-12 02:25:00
54,Ace investor Ashish Kacholia buys 4 lakh shares in Venus Pipes; ICICI Prudential MF picks  ₹111 Cr shares in Sagar Cements,2023-04-11 22:48:00
55,"This small cap cement stock is to turn ex-dividend tomorrow for  ₹7 per share, dividend yield is at 3.90%",2023-04-11 22:25:00
56,Surging tech stocks are about to run into an earnings season buzzsaw,2023-04-11 21:54:00
57,"TCS to recommend final dividend for FY23 tomorrow, record date expected too",2023-04-11 20:01:00
58,Varun Beverages turning ex-dividend tomorrow: What can be your stock prediction strategy?,2023-04-11 19:46:00
59,What options strategy should investors look for in TCS ahead of Q4?,2023-04-11 19:25:00
60,Brokerages recommends ‘buy’ for Godrej Consumers on expansion,2023-04-11 19:16:00
61,"Multibagger penny stock is up 768% from 52-week-low, Board sets record date for 6:10 bonus share and stock split",2023-04-11 18:33:00
62,"Markets on winning streak for 7th day in row; banks, metal stocks lift mood",2023-04-11 17:12:00
63,IRB Infra surges over 3% as March 2023 toll collection jumps 21% YoY,2023-04-11 16:59:00
64,"Investors' wealth rises  ₹12.56 lakh cr in 7 days rally; Sensex, Nifty up 4%",2023-04-11 16:47:00
65,"HDFC Bank, SBI to Axis Bank: Top bank stocks to buy ahead of earnings season",2023-04-11 16:15:00
66,"Ramkrishna Forgings is up 114% from 52-week-low, Board sets record date for interim dividend",2023-04-11 16:08:00
67,"Banger stock: ITC hits fresh 52-week high, gains by 2%; top pick amid Q4 season",2023-04-11 16:03:00
68,Why investors dumped IT stocks ahead of TCS earnings?,2023-04-11 18:00:00
69,SBI shares rally on proposal to raise $2 bn via unsecured notes. Should you buy?,2023-04-11 14:57:00
70,How gold price rally helped Manappuram shares hit 52-week high — explained,2023-04-11 14:24:00
71,Why Kotak Mahindra Bank share price is skyrocketing today — explained,2023-04-11 14:08:00
72,Multibagger stock jumps 1400% in 3 years.  ₹1 lakh turns to  ₹15 lakh,2023-04-11 12:52:00
73,TCS shares fall ahead of Q4 results. Here's what Dalal Street will watch out for,2023-04-11 12:02:00
74,"Rising 13,480%, this multibagger stock turned  ₹10,000 into  ₹13.5 L in 10 yrs",2023-04-11 12:01:00
75,"Mutual funds, LIC trim stake in Adani Ports during Q3FY23",2023-04-11 11:51:00
76,Investors View Corporate Earnings Season as Next Test for Stocks,2023-04-11 11:44:00
77,Adani rout has retail India investors snapping up group's stocks,2023-04-11 11:43:00
78,NY Fed report sees several more years of balance sheet contraction,2023-04-11 22:06:00
79,Ace investor Ashish Kacholia buys nearly 2% stake in this multibagger stock via block deal,2023-04-11 22:01:00
80,These 4 commodity stocks touch a new 52-week high,2023-04-11 20:44:00
81,"Stock Radar: Buy Power Grid for a likely target of Rs 250 in next 1-2 months, says Gaurav Bissa",2023-04-11 22:00:00
82,Ahead of Market: 10 things that will decide D-Street action on Wednesday,2023-04-11 22:27:00
83,ICICI Pru MF picks up 4.6% stake in Sagar Cements in bulk deal,2023-04-11 21:40:00
84,How taxation will impact equity investments in 2023,2023-04-11 21:21:00
85,Tiger Global sells another 1.6% stake in Delhivery via open market for Rs 388 crore,2023-04-11 21:07:00
86,"​Market Trading Guide: ICICI Bank, Bharti Airtel among 5 stock recommendations for Wednesday",2023-04-11 21:03:00
87,Investors become richer by over Rs 12.56 lakh cr in 7 days of market rally,2023-04-11 19:52:00
88,S&P 500 inches higher ahead of inflation data,2023-04-11 22:31:00
89,"Sebi resolves 2,838 complaints through SCORES platform in March",2023-04-11 18:35:00
90,"HDFC Bank to consider raising up to Rs 50,000 crore in debt over next 1 year",2023-04-11 18:31:00
91,Abans Holdings arm acquires PMS business of SATCO Capital Markets,2023-04-11 18:14:00
92,Tech View: Nifty charts hint at more upside ahead. What should traders do on Wednesday,2023-04-11 17:53:00
93,ITC hits fresh all-time high. Will it breach Rs 400-mark on Wednesday?,2023-04-11 17:42:00
94,Exchanges to set common equilibrium price for listing day post IPO: SEBI,2023-04-11 17:39:00
95,"Sebi asks AIFs to provide direct plans to investors, move likely to bring larger allocation",2023-04-11 19:01:00
96,NSE's IPO plan stumbles at market watchdog's door: Report,2023-04-11 17:31:00
97,Income Tax Planning for FY24: Equity investors can save on their payouts by following these tips,2023-04-11 16:38:00
98,"Sebi resolves 2,838 complaints through SCORES platform in March",2023-04-11 15:59:00
99,"Sensex rallies for 7th straight session, ends 311 pts higher; Nifty above 17,700; Tata Steel gains 3%, ITC 2%",2023-04-11 15:55:00
100,"Bulls camp on D-Street for 7th session; Sensex gains 300 points, Nifty tops 17,700",2023-04-11 17:52:00
101,NSE Indices launches India’s first ever REITs and InvITs index,2023-04-11 15:48:00
102,Light at the end of the tunnel in 2nd half of 2023 for Indian equity market,2023-04-11 15:33:00
103,Technology transfer agreement with MUIS improves Neogen’s revenue visibility,2023-04-11 15:13:00
104,Multibagger smallcap stock jumps 10% on pact with Japanese major,2023-04-11 15:07:00
105,TCS Q4 Results preview: IT major likely to outperform its peers; here's what else to expect,2023-04-11 14:52:00
106,Consumption fatigue to dent new age companies' numbers in Q4. What should investors do?,2023-04-11 14:46:00
107,European shares rise ahead of key economic data due in the week,2023-04-11 14:22:00
108,These 7 defence stocks that surged up to 130% look poised to rally more,2023-04-11 14:15:00
109,Why Jefferies sees 92% upside in Zomato stock despite EBITDA concerns,2023-04-11 13:49:00
110,Capital goods index hits all-time high. Will the bullish run continue?,2023-04-11 13:42:00
111,"LIC appoints Ratnakar Patnaik as Chief Investment Officer, PC Paikray as Chief Risk Officer",2023-04-11 13:42:00
112,9 out of 10 equity largecap mutual funds underperformed in 2022,2023-04-11 15:45:00
113,"Chart Check: Strong base formation seen in Sun Pharma; stock could likely to cross Rs 1,100",2023-04-11 13:18:00
114,"Momentum Pick: Zydus Lifesciences can gain 8-20% based on these technical, fundamental triggers",2023-04-11 12:50:00
115,"From mediocre to masterstroke! Industrial stocks join the elite club, will they stay long?",2023-04-11 13:47:00
116,These largecaps have ‘Strong Buy’ & ‘Buy’ reco and upside potential of more than 25%,2023-04-11 12:33:00
117,1 day to go for AIF & PMS Conclave 1.0! Top money managers to share investing strategies,2023-04-11 12:32:00
118,Unfazed by Hindenburg! LIC hikes stake in 4 Adani stocks,2023-04-11 19:47:00
119,Top Nifty IT stocks analysts recommend to buy and hold,2023-04-11 12:09:00
120,Up 300% in 3 years! This multibagger stock climbs 4%; here's why,2023-04-11 11:36:00
121,"Sectoral Spotlight: Metals in focus as Q4FY23 earnings season kicks-off; watch out for SAIL, Hindalco",2023-04-11 11:33:00
122,"5 midcap stocks that have beaten volatile markets can rise up to 31%, according to analysts",2023-04-11 11:19:00
123,Adani rout has retail investors snapping up group’s stocks,2023-04-11 11:11:00
124,Kotak Mahindra Bank shares soar 6% on likely $690 million MSCI inflows,2023-04-11 11:01:00
125,Bank of Baroda shares rises over 4% on strong Q4 business update,2023-04-11 10:55:00
